f059164cee1b16f80dda7b72b50e9e0f	0xb5e	0x6ce15ba8	transferFrom(address,address,uint256)
f07ac36d0a6f0482c39ce0afc20cd75c	0x1346	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f07c53c36c99f3847777dde5e7879fb8	0xa17	approve(address,uint256)	approveByLegacy(address,address,uint256)
f0e7bd92e193b54e7a300e4acc854fbb	0xc6e	approve(address,uint256)	approveByLegacy(address,address,uint256)
f10b33378798fd5f8168b5d01611599f	0x9330x1ef	deposit(address,uint256)	isAllowed(address)
f1425da370f83aad7139e6dec65570c8	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f1af91ec10b61aaef0b63fab473a4226	0xd70	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f1fa76890b1ab61aad11d6801125712c	0xd65	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f23a6bdf3d35df8c1add7d3b5af412ea	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f27a35612e519005b33905c5f9552081	0x577	stakeFor(address,address,uint256)	stakeFor(address,uint256)
f28258ca83bd0caa29a9b1df8f3287f6	0x691	doHardWork(address)	rewardMe(address,address)
f2b5e0026bb283cf798adb8d20690155	0xdc5	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f3121ed6d803487b72385234faa9dc78	0x3b6	0x652519e0	transferFrom(address,address,uint256)
f3192e05f389e61a8d90408111dcf119	0x6c7	addLiquidityByTokenForPool(uint256,address,address,uint256,address,bool)	depositFor(address,uint256,uint256,uint256)
f3de97461d671a2da74b6ac301bc7038	0x4ff	decreaseSoldAmount(address,address,uint256,uint256)	bids(uint256)
f425a968d95716429941b0fe0b7c7b5e	0xdc5	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f444f4feaf9df9ff871850c2a15f960d	0x147	returnToken(uint256,address)	transfer(address,uint256)
f48cb63001b41d9503a8d4e0ae5d823c	0x1fca	transfer(address,uint256)	queryFee(address,address,uint256)
f4be6a134fafe4bf312b6dcbce704ae3	0x1346	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f4d9f008e1f7c9f03c50267172778287	0x9af	multisendToken(address,address[],uint256[])	transferFrom(address,address,uint256)
f5337d4c76e9c2147caa48921dc3c977	0xfd9	convert(address,uint256)	mint(address,uint256,uint256)
f5edff982e98f4ce8af5ce458ef924fe	0x9750x616	0xe977ee2b	swapExactTokensForETH(uint256,uint256,address[],address,uint256)
f61a4ddcc1e6735968b0ae89789c265d	0x11ea	redeem(address,uint256)	transfer(address,uint256)
f6a6b78a1f517d4ed04c8dae52d3c30d	0x15d7	showAvailableCoupons(uint256,uint256)	allowanceCoupons(address,address)
f77f7343e0d6ca63ac1bece746f558fc	0x384	join(address,uint256)	modifyCollateralBalance(bytes32,address,int256)
f78cf89fee0ae59c26aba3a395226830	0x88e	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f7a772f38951a294c15635d17014a694	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f8042d7016ff28d8b063561b502cc179	0x1262	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
f83f440d5089938c9a8665cece88bc19	0xde2	0x899f04f6	getPair(address,address)
f985e3de1fdc82f3dd750ae724c8fc01	0x1303	0x2682a593	createPair(address,address)
f9dfb57aa8d914d68502609c8acf4aed	0x182e0x169e	0xaa1fb1f2	transferFrom(address,address,uint256)
fa26dc3d31a4d8f0c2d2cd9a7645040f	0xbf6	0x899f04f6	getPair(address,address)
fa97cce9bfcdd4962764fc96ade4658c	0x19bc	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
fa9f699f09a4e47040746dc702a085c5	0x196	0x9e7be361	transfer(address,uint256)
fb06fd0173e680b3a47e9294eb8cf8b6	0x5ba	startAuction(uint256,uint256,uint256,uint64)	getCozyAgain(uint256)
fb41965e7745a19b5e97fef14d08fcd5	0xaf70x831	fallback()	transfer(address,uint256)
fb755b838d3833ff199b923706bb153e	0xb69	withdrawTokens(address)	transfer(address,address,uint256)
fb79980686e0d80548f03a1e1872eb6e	0x2b8	approve(address,uint256)	approve(address,uint256)
fc25ee313fd6ebed6d908a2f25b5ffe4	0x51e2	depositToken(address,uint256,string,string)	transferFrom(address,address,uint256)
fc2d6f34f219c186bc35e1fbeb5e5de6	0xfa4	STAKE(uint256)	transferFrom(address,address,uint256)
fc7c4816bd4464071c1f157734dd1179	0xd70	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
fca48cf75143b4f0ae604ba04bb6c7d5	0x13e	fallback()	transfer(address,uint256)
fdae8231a1c55e69d7a1528fa5de05bc	0xd6b	approve(address,uint256)	approveByLegacy(address,address,uint256)
fdc5dee95092310a7f0f601702787e12	0x848	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
fe9eb06eec9b1415691b97c8b83ed56c	0x1346	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
ff3d7f4c73dee0d0b5daad9428f04c51	0x142a	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
ffb32b5ee3eac0ef094958851dce4ca2	0x19b9	transferFromAndCall(address,address,uint256,bytes)	onTransferReceived(address,address,uint256,bytes)
fffdae9e6bcb3d79c1328568303fde1c	0x55c	depositUSDTWithSeller(uint256,address)	transfer(address,uint256)
